tsg_set,class,label,clase,etiqueta
1,DOID:5484,fibrous synovial sarcoma,DOID:5484,sarcoma sinovial fibroso
1,DOID:5485,synovial sarcoma,DOID:5485,sarcoma sinovial
1,DOID:5487,spindle cell synovial sarcoma,DOID:5487,sarcoma sinovial de células fusiformes
1,DOID:5488,mediastinum synovial sarcoma,DOID:5488,sarcoma sinovial del mediastino
1,DOID:5492,biphasic synovial sarcoma,DOID:5492,sarcoma sinovial bifásico
1,DOID:5494,epithelioid cell synovial sarcoma,DOID:5494,sarcoma sinovial de células epitelioides
1,DOID:5495,monophasic synovial sarcoma,DOID:5495,sarcoma sinovial monofásico
1,DOID:5500,cellular ependymoma,DOID:5500,ependimoma celular
1,DOID:5501,Pediculus humanus capitis infestation,DOID:5501,infestación por Pediculus humanus capitis
1,DOID:5502,lice infestation,DOID:5502,infestación por piojos
2,DOID:5503,spinal cord ependymoma,DOID:5503,Ependimoma de la médula espinal
1,DOID:5504,tanycytic ependymoma,DOID:5504,ependimoma tanicitico
1,DOID:5505,papillary ependymoma,DOID:5505,ependimoma papilar
1,DOID:5507,clear cell ependymoma,DOID:5507,ependimoma de células claras
1,DOID:5508,brain stem ependymoma,DOID:5508,ependimoma de tronco cerebral
1,DOID:5509,childhood ependymoma,DOID:5509,ependimoma infantil
1,DOID:551,toxic pneumonitis,DOID:551,neumonitis tóxica
1,DOID:5510,pineal dysgerminoma,DOID:5510,disgerminoma pineal
1,DOID:5511,dysgerminoma of ovary,DOID:5511,disgerminoma de ovario
1,DOID:5513,Pediculus humanus corporis infestation,DOID:5513,Infestación por Pediculus humanus corporis
1,DOID:5514,breast squamous cell carcinoma,DOID:5514,carcinoma de células escamosas de mama
1,DOID:5515,nasal cavity squamous cell carcinoma,DOID:5515,carcinoma de células escamosas de la cavidad nasal
1,DOID:5516,gastric squamous cell carcinoma,DOID:5516,carcinoma gástrico de células escamosas
1,DOID:5517,stomach carcinoma,DOID:5517,carcinoma de estómago
1,DOID:5518,penis squamous cell carcinoma,DOID:5518,carcinoma de células escamosas del pene
1,DOID:5519,colon squamous cell carcinoma,DOID:5519,carcinoma de células escamosas de colon
1,DOID:552,pneumonia,DOID:552,neumonía
1,DOID:5520,head and neck squamous cell carcinoma,DOID:5520,carcinoma de células escamosas de cabeza y cuello
1,DOID:5521,keratinizing squamous cell carcinoma,DOID:5521,carcinoma escamoso queratinizante
1,DOID:5522,basaloid squamous cell carcinoma,DOID:5522,carcinoma basaloide de células escamosas
1,DOID:5524,adenoid squamous cell carcinoma,DOID:5524,carcinoma adenoide de células escamosas
1,DOID:5525,anal squamous cell carcinoma,DOID:5525,carcinoma escamocelular anal
1,DOID:5526,middle ear squamous cell carcinoma,DOID:5526,carcinoma de células escamosas del oído medio
1,DOID:5527,ampulla of Vater squamous cell carcinoma,DOID:5527,carcinoma de células escamosas de la ampolla de Vater
1,DOID:5528,rectum squamous cell carcinoma,DOID:5528,carcinoma de células escamosas de recto
1,DOID:5529,lacrimal gland squamous cell carcinoma,DOID:5529,carcinoma de células escamosas de la glándula lagrimal
1,DOID:5530,thymus squamous cell carcinoma,DOID:5530,carcinoma de células escamosas del timo
1,DOID:5531,ovarian squamous cell carcinoma,DOID:5531,carcinoma ovárico de células escamosas
1,DOID:5533,endometrial squamous cell carcinoma,DOID:5533,carcinoma endometrial de células escamosas
1,DOID:5534,renal pelvis squamous cell carcinoma,DOID:5534,carcinoma de células escamosas de la pelvis renal
1,DOID:5535,gallbladder squamous cell carcinoma,DOID:5535,carcinoma de células escamosas de vesícula biliar
1,DOID:5536,sarcomatoid squamous cell skin carcinoma,DOID:5536,carcinoma escamoso sarcomatoide de piel
1,DOID:5537,squamous cell bile duct carcinoma,DOID:5537,carcinoma de células escamosas de vías biliares
1,DOID:5538,external ear squamous cell carcinoma,DOID:5538,carcinoma de células escamosas del oído externo
1,DOID:5539,ureter squamous cell carcinoma,DOID:5539,carcinoma de células escamosas de uréter
1,DOID:5540,fallopian tube squamous cell carcinoma,DOID:5540,carcinoma de células escamosas de las trompas de Falopio
1,DOID:5545,anal neuroendocrine tumor,DOID:5545,tumor neuroendocrino anal
1,DOID:5546,femoral cancer,DOID:5546,cáncer de fémur
1,DOID:5547,pulmonary artery choriocarcinoma,DOID:5547,coriocarcinoma de la arteria pulmonar
1,DOID:5550,choriocarcinoma of ovary,DOID:5550,coriocarcinoma de ovario
1,DOID:5551,choriocarcinoma of the testis,DOID:5551,coriocarcinoma de testículo
1,DOID:5553,pineal region choriocarcinoma,DOID:5553,coriocarcinoma de la región pineal
1,DOID:5556,testicular malignant germ cell cancer,DOID:5556,cáncer germinal maligno de testículo
1,DOID:5557,testicular germ cell cancer,DOID:5557,cáncer testicular de células germinales
1,DOID:5559,mediastinal cancer,DOID:5559,cáncer mediastínico
1,DOID:5560,mediastinal mesenchymal tumor,DOID:5560,tumor mesenquimal mediastinal
1,DOID:5561,gastric teratoma,DOID:5561,teratoma gástrico
1,DOID:5563,malignant teratoma,DOID:5563,teratoma maligno
1,DOID:5564,fallopian tube teratoma,DOID:5564,teratoma de las trompas de falopio
1,DOID:5565,adult teratoma,DOID:5565,teratoma adulto
1,DOID:5566,mature teratoma,DOID:5566,teratoma maduro
1,DOID:5567,ovarian germ cell teratoma,DOID:5567,teratoma ovárico de células germinales
1,DOID:5568,mediastinum teratoma,DOID:5568,teratoma mediastino
1,DOID:5569,malignant syringoma,DOID:5569,siringoma maligno
1,DOID:557,kidney disease,DOID:557,enfermedad renal
1,DOID:5570,malignant acrospiroma,DOID:5570,acrospiroma maligno
1,DOID:5572,Beckwith-Wiedemann syndrome,DOID:5572,síndrome de Beckwith-Wiedemann
1,DOID:5574,VIPoma,DOID:5574,VIPoma
1,DOID:5576,inhibited male orgasm,DOID:5576,orgasmo masculino inhibido
1,DOID:5577,gastrinoma,DOID:5577,gastrinoma
1,DOID:5579,gastric gastrinoma,DOID:5579,gastrinoma gástrico
1,DOID:5580,pancreatic gastrinoma,DOID:5580,gastrinoma pancreático
1,DOID:5583,lung giant cell carcinoma,DOID:5583,carcinoma pulmonar de células gigantes
1,DOID:5585,Ferguson-Smith tumor,DOID:5585,tumor Ferguson-Smith
1,DOID:5587,Volkmann contracture,DOID:5587,contractura de Volkmann
1,DOID:5588,lung papillary adenocarcinoma,DOID:5588,adenocarcinoma papilar de pulmón
1,DOID:559,acute pyelonephritis,DOID:559,pielonefritis aguda
1,DOID:5590,aggressive digital papillary adenocarcinoma,DOID:5590,adenocarcinoma papilar digital agresivo
1,DOID:5591,eccrine papillary adenocarcinoma,DOID:5591,adenocarcinoma papilar ecrino
1,DOID:5592,breast papillary carcinoma,DOID:5592,carcinoma papilar de mama
1,DOID:5593,gastric papillary adenocarcinoma,DOID:5593,adenocarcinoma papilar gástrico
1,DOID:5595,papillary thymic adenocarcinoma,DOID:5595,adenocarcinoma papilar tímico
1,DOID:5597,fallopian tube papillary adenocarcinoma,DOID:5597,adenocarcinoma papilar de las trompas de Falopio
1,DOID:5598,fallopian tube serous adenocarcinoma,DOID:5598,adenocarcinoma seroso de las trompas de Falopio
1,DOID:560,jaw-winking syndrome,DOID:560,síndrome del parpadeo mandibular
1,DOID:5602,T-cell adult acute lymphocytic leukemia,DOID:5602,Leucemia linfocítica aguda de células T en adultos
1,DOID:5603,T-cell acute lymphoblastic leukemia,DOID:5603,leucemia linfoblástica aguda de células T
1,DOID:5604,adult acute lymphocytic leukemia,DOID:5604,leucemia linfocítica aguda del adulto
1,DOID:5605,breast medullary carcinoma,DOID:5605,carcinoma medular de mama
1,DOID:5608,dental pulp calcification,DOID:5608,calcificación de la pulpa dental
1,DOID:561,trigeminal nerve disease,DOID:561,enfermedad del nervio trigémino
1,DOID:5612,spinal cancer,DOID:5612,cáncer medular
1,DOID:5614,eye disease,DOID:5614,enfermedad ocular
1,DOID:5615,spinal canal intradural extramedullary neoplasm,DOID:5615,neoplasia extramedular intradural del canal medular
1,DOID:562,third cranial nerve disease,DOID:562,enfermedad del tercer nervio craneal
2,DOID:5621,histiocytic and dendritic cell cancer,DOID:5621,Cáncer histiocítico y de células dendríticas
1,DOID:5623,adenosquamous breast carcinoma,DOID:5623,carcinoma adenoescamoso de mama
1,DOID:5624,adenosquamous bile duct carcinoma,DOID:5624,carcinoma adenoescamoso de vías biliares
1,DOID:5625,esophageal adenosquamous carcinoma,DOID:5625,carcinoma esofágico adenoescamoso
1,DOID:5626,thymus adenosquamous carcinoma,DOID:5626,carcinoma adenoescamoso de timo
1,DOID:5627,adenosquamous gallbladder carcinoma,DOID:5627,carcinoma adenoescamoso de vesícula biliar
1,DOID:5628,ampulla of Vater adenosquamous carcinoma,DOID:5628,carcinoma adenoescamoso de la ampolla de Vater
1,DOID:5629,adenosquamous colon carcinoma,DOID:5629,carcinoma de colon adenoescamoso
1,DOID:5630,Bartholin's gland adenosquamous carcinoma,DOID:5630,carcinoma adenoescamoso de la glándula de Bartolino
1,DOID:5631,endometrial adenosquamous carcinoma,DOID:5631,carcinoma endometrial adenoescamoso
1,DOID:5632,optic nerve sheath meningioma,DOID:5632,meningioma de la vaina del nervio óptico
1,DOID:5634,adenosquamous prostate carcinoma,DOID:5634,carcinoma adenoescamoso de próstata
1,DOID:5635,gastric adenosquamous carcinoma,DOID:5635,carcinoma adenoescamoso gástrico
1,DOID:5636,cervical adenosquamous carcinoma,DOID:5636,carcinoma adenoescamoso cervical
1,DOID:5637,pancreatic adenosquamous carcinoma,DOID:5637,carcinoma adenoescamoso pancreático
1,DOID:5638,malignant giant cell tumor of soft parts,DOID:5638,tumor maligno de células gigantes de partes blandas
1,DOID:5639,rete testis neoplasm,DOID:5639,neoplasia de rete testis
1,DOID:5641,diffuse pulmonary fibrosis,DOID:5641,fibrosis pulmonar difusa
1,DOID:5642,localized pulmonary fibrosis,DOID:5642,fibrosis pulmonar localizada
1,DOID:5643,urethral villous adenoma,DOID:5643,adenoma velloso uretral
1,DOID:5644,tricuspid valve prolapse,DOID:5644,prolapso de la válvula tricúspide
1,DOID:5648,choroid plexus carcinoma,DOID:5648,carcinoma del plexo coroideo
1,DOID:565,bilateral hypoactive labyrinth,DOID:565,laberinto hipoactivo bilateral
1,DOID:5655,chiasmal syndrome,DOID:5655,síndrome quiasmático
1,DOID:5656,cranial nerve disease,DOID:5656,enfermedad de los nervios craneales
1,DOID:5658,lipid-rich carcinoma,DOID:5658,carcinoma rico en lípidos
1,DOID:566,labyrinthine dysfunction,DOID:566,disfunción laberíntica
1,DOID:5660,lymphoepithelioma-like carcinoma,DOID:5660,carcinoma de tipo linfoepitelioma
NA,DOID:5662,pleomorphic carcinoma,DOID:5662,NA
1,DOID:5665,external ear cancer,DOID:5665,cáncer de oído externo
1,DOID:5667,sweat gland carcinoma,DOID:5667,carcinoma de la glándula sudorípara
1,DOID:5670,comedo carcinoma,DOID:5670,carcinoma comedón
1,DOID:5672,large intestine cancer,DOID:5672,cáncer del intestino grueso
1,DOID:5675,cribriform carcinoma,DOID:5675,carcinoma cribiforme
1,DOID:5677,malignant extragonadal nonseminomatous germ cell tumor,DOID:5677,tumor germinal extragonadal maligno no seminomatoso
1,DOID:5678,nerve fibre bundle defect,DOID:5678,defecto del haz de fibras nerviosas
1,DOID:5679,retinal disease,DOID:5679,enfermedad retiniana
1,DOID:5680,embryonal testis carcinoma,DOID:5680,carcinoma embrionario de testículo
1,DOID:5681,ovarian embryonal carcinoma,DOID:5681,carcinoma embrionario de ovario
1,DOID:5683,hereditary breast ovarian cancer syndrome,DOID:5683,síndrome hereditario de cáncer de mama y ovario
1,DOID:5684,"spondyloepimetaphyseal dysplasia, Sponastrime type",DOID:5684,"displasia espondiloepimetafisaria, tipo Sponastrime"
1,DOID:5688,Werner syndrome,DOID:5688,Síndrome de Werner
1,DOID:5690,well-differentiated liposarcoma,DOID:5690,liposarcoma bien diferenciado
1,DOID:5691,visual cortex disease,DOID:5691,enfermedad de la corteza visual
1,DOID:5692,cellular myxoid liposarcoma,DOID:5692,liposarcoma mixoide celular
1,DOID:5693,adult liposarcoma,DOID:5693,liposarcoma adulto
1,DOID:5694,esophagus liposarcoma,DOID:5694,liposarcoma de esófago
1,DOID:5695,childhood liposarcoma,DOID:5695,liposarcoma infantil
1,DOID:5696,larynx liposarcoma,DOID:5696,liposarcoma de laringe
1,DOID:5697,liposarcoma of the ovary,DOID:5697,liposarcoma de ovario
1,DOID:5698,fibroblastic liposarcoma,DOID:5698,liposarcoma fibroblástico
1,DOID:5699,kidney liposarcoma,DOID:5699,liposarcoma renal
1,DOID:57,aortic valve insufficiency,DOID:57,insuficiencia de la válvula aórtica
1,DOID:5700,gastric liposarcoma,DOID:5700,liposarcoma gástrico
1,DOID:5701,breast liposarcoma,DOID:5701,liposarcoma de mama
1,DOID:5702,pleomorphic liposarcoma,DOID:5702,liposarcoma pleomórfico
1,DOID:5703,mixed liposarcoma,DOID:5703,liposarcoma mixto
1,DOID:5704,sclerosing liposarcoma,DOID:5704,liposarcoma esclerosante
1,DOID:5705,spindle cell liposarcoma,DOID:5705,liposarcoma de células fusiformes
1,DOID:5709,mixed-type liposarcoma,DOID:5709,liposarcoma de tipo mixto
1,DOID:571,median neuropathy,DOID:571,neuropatía media
1,DOID:5711,vulvar liposarcoma,DOID:5711,liposarcoma vulvar
1,DOID:5712,cutaneous liposarcoma,DOID:5712,liposarcoma cutáneo
1,DOID:5713,mediastinum liposarcoma,DOID:5713,liposarcoma de mediastino
1,DOID:5714,intracranial liposarcoma,DOID:5714,liposarcoma intracraneal
1,DOID:5715,functionless pituitary adenoma,DOID:5715,adenoma hipofisario no funcionante
1,DOID:5716,hormone producing pituitary cancer,DOID:5716,cáncer de hipófisis productor de hormonas
1,DOID:5718,adrenal neuroblastoma,DOID:5718,neuroblastoma suprarrenal
2,DOID:5719,adrenal medulla cancer,DOID:5719,Cáncer de la médula suprarrenal
1,DOID:572,mononeuritis of upper limb and mononeuritis multiplex,DOID:572,mononeuritis del miembro superior y mononeuritis múltiple
2,DOID:5723,optic atrophy,DOID:5723,Atrofia óptica
1,DOID:5724,seminal vesicle cystadenoma,DOID:5724,cistoadenoma de la vesícula seminal
1,DOID:5725,rete ovarii cystadenoma,DOID:5725,cistadenoma rete ovarii
1,DOID:5726,uterine ligament papillary cystadenoma associated with von Hippel-Lindau disease,DOID:5726,Cistoadenoma papilar del ligamento uterino asociado a la enfermedad de von Hippel-Lindau.
1,DOID:5727,uterine ligament cancer,DOID:5727,cáncer del ligamento uterino
1,DOID:5728,diffuse peritoneal leiomyomatosis,DOID:5728,leiomiomatosis peritoneal difusa
1,DOID:5729,intravenous leiomyomatosis,DOID:5729,leiomiomatosis intravenosa
1,DOID:573,nerve compression syndrome,DOID:573,síndrome de compresión nerviosa
1,DOID:5730,salpingitis isthmica nodosa,DOID:5730,salpingitis ístmica nodosa
1,DOID:5731,chronic salpingitis,DOID:5731,salpingitis crónica
1,DOID:5732,pyosalpinx,DOID:5732,pyosalpinx
1,DOID:5733,salpingitis,DOID:5733,salpingitis
1,DOID:574,peripheral nervous system disease,DOID:574,enfermedad del sistema nervioso periférico
1,DOID:5740,small intestinal vasoactive intestinal peptide producing tumor,DOID:5740,tumor productor de péptido intestinal vasoactivo del intestino delgado
1,DOID:5741,pancreatic vasoactive intestinal peptide producing tumor,DOID:5741,tumor pancreático productor de péptido intestinal vasoactivo
1,DOID:5742,pancreatic acinar cell adenocarcinoma,DOID:5742,adenocarcinoma de células acinares pancreáticas
1,DOID:5743,acinic cell breast carcinoma,DOID:5743,carcinoma de mama de células acínicas
1,DOID:5744,ovary serous adenocarcinoma,DOID:5744,adenocarcinoma seroso de ovario
1,DOID:5746,ovarian serous cystadenocarcinoma,DOID:5746,cistoadenocarcinoma seroso de ovario
1,DOID:5747,uterine ligament serous adenocarcinoma,DOID:5747,adenocarcinoma seroso del ligamento uterino
1,DOID:5748,rheumatic pulmonary valve disease,DOID:5748,valvulopatía pulmonar reumática
1,DOID:5749,pulmonary valve disease,DOID:5749,valvulopatía pulmonar
1,DOID:5750,endometrial serous adenocarcinoma,DOID:5750,adenocarcinoma seroso endometrial
1,DOID:5751,pancreatic serous cystadenocarcinoma,DOID:5751,cistadenocarcinoma seroso pancreático
1,DOID:5752,cervical serous adenocarcinoma,DOID:5752,adenocarcinoma seroso cervical
1,DOID:5757,endocervicitis,DOID:5757,endocervicitis
1,DOID:5758,malignant mesenchymoma,DOID:5758,mesenquimoma maligno
1,DOID:5759,sebaceous gland neoplasm,DOID:5759,neoplasia de las glándulas sebáceas
1,DOID:576,proteinuria,DOID:576,proteinuria
1,DOID:5760,sebaceous breast carcinoma,DOID:5760,carcinoma sebáceo de mama
1,DOID:5761,vulvar sebaceous carcinoma,DOID:5761,carcinoma sebáceo vulvar
1,DOID:5763,lung clear cell-sugar-tumor,DOID:5763,tumor pulmonar de células claras
1,DOID:5764,lung meningioma,DOID:5764,meningioma pulmonar
1,DOID:5766,pulmonary sclerosing hemangioma,DOID:5766,hemangioma esclerosante pulmonar
1,DOID:5767,hilar lung neoplasm,DOID:5767,neoplasia pulmonar hiliar
1,DOID:5768,Nager acrofacial dysostosis,DOID:5768,Disostosis acrofacial de Nager
1,DOID:5769,verruciform xanthoma of skin,DOID:5769,xantoma verruciforme de la piel
1,DOID:5772,central nervous system hematologic cancer,DOID:5772,cáncer hematológico del sistema nervioso central
1,DOID:5773,oral submucous fibrosis,DOID:5773,fibrosis submucosa oral
1,DOID:5774,giant hemangioma,DOID:5774,hemangioma gigante
1,DOID:5775,cavernous hemangioma of colon,DOID:5775,hemangioma cavernoso de colon
1,DOID:5776,cavernous hemangioma of face,DOID:5776,hemangioma cavernoso de cara
1,DOID:5777,rectum neuroendocrine neoplasm,DOID:5777,neoplasia neuroendocrina del recto
1,DOID:5781,atrophic flaccid tympanic membrane,DOID:5781,membrana timpánica flácida atrófica
1,DOID:5782,tympanic membrane disease,DOID:5782,enfermedad de la membrana timpánica
1,DOID:5784,esophageal neuroendocrine tumor,DOID:5784,tumor neuroendocrino esofágico
1,DOID:5789,mixed hepatoblastoma,DOID:5789,hepatoblastoma mixto
1,DOID:5798,macrotrabecular hepatoblastoma,DOID:5798,hepatoblastoma macrotrabecular
1,DOID:580,uric acid nephrolithiasis,DOID:580,nefrolitiasis por ácido úrico
1,DOID:5804,discrete subaortic stenosis,DOID:5804,estenosis subaórtica discreta
1,DOID:5805,subvalvular aortic stenosis,DOID:5805,estenosis aórtica subvalvular
1,DOID:5806,stork bite,DOID:5806,picadura de cigüeña
1,DOID:5809,childhood parosteal osteogenic sarcoma,DOID:5809,sarcoma osteogénico parosteal infantil
1,DOID:5810,adenosine deaminase deficiency,DOID:5810,deficiencia de adenosina deaminasa
1,DOID:5812,MHC class II deficiency,DOID:5812,deficiencia de MHC clase II
1,DOID:5813,purine nucleoside phosphorylase deficiency,DOID:5813,deficiencia de purina nucleósido fosforilasa
1,DOID:5815,cerebral lymphoma,DOID:5815,linfoma cerebral
1,DOID:582,hemoglobinuria,DOID:582,hemoglobinuria
1,DOID:5820,composite lymphoma,DOID:5820,linfoma compuesto
1,DOID:5821,methotrexate-associated lymphoproliferation,DOID:5821,linfoproliferación asociada al metotrexato
1,DOID:5822,gray zone lymphoma,DOID:5822,linfoma de la zona gris
1,DOID:5823,childhood lymphoma,DOID:5823,linfoma infantil
1,DOID:5825,adult lymphoma,DOID:5825,linfoma adulto
1,DOID:5826,breast lymphoma,DOID:5826,linfoma mamario
1,DOID:5828,endometrioid ovary carcinoma,DOID:5828,carcinoma endometrioide de ovario
1,DOID:5829,uterine ligament endometrioid adenocarcinoma,DOID:5829,adenocarcinoma endometrioide del ligamento uterino
1,DOID:583,hemolytic anemia,DOID:583,anemia hemolítica
1,DOID:5830,cervical endometrioid adenocarcinoma,DOID:5830,adenocarcinoma endometrioide cervical
1,DOID:5831,fallopian tube endometrioid adenocarcinoma,DOID:5831,adenocarcinoma endometrioide de las trompas de Falopio
1,DOID:5834,spermatocytoma,DOID:5834,espermatocitoma
