source_id,predicate_id,source_text,source_lang,target_lang,target_text
DOID:6786,oboInOwl:hasExactSynonym,childhood sarcoma Botryoides,en,es,sarcoma infantil Botryoides
DOID:6787,oboInOwl:hasExactSynonym,vaginal childhood sarcoma Botryoides,en,es,sarcoma vaginal infantil Botryoides
DOID:6789,oboInOwl:hasExactSynonym,childhood sarcoma Botryoides of the Vulva,en,es,sarcoma botrioide infantil de la vulva
DOID:6804,oboInOwl:hasExactSynonym,Colonic Kaposi's sarcoma,en,es,Sarcoma de Kaposi colónico
DOID:6812,oboInOwl:hasExactSynonym,pediatric Pilocytic astrocytoma,en,es,Astrocitoma pilocítico pediátrico
DOID:682,oboInOwl:hasExactSynonym,Compartmental syndrome,en,es,Síndrome compartimental
DOID:683,oboInOwl:hasExactSynonym,peripheral motor neuropathy,en,es,neuropatía motora periférica
DOID:6839,oboInOwl:hasExactSynonym,Intraductal Proliferative Lesion,en,es,Lesión proliferativa intraductal
DOID:684,oboInOwl:hasExactSynonym,Hepatoma,en,es,Hepatoma
DOID:6844,oboInOwl:hasExactSynonym,sarcomatoid transitional cell carcinoma of renal Pelvis,en,es,carcinoma sarcomatoide de células transicionales de Pelvis renal
DOID:6854,oboInOwl:hasExactSynonym,primary Ectopic meningioma of ethmoidal sinus,en,es,primario Meningioma ectópico del seno etmoidal
DOID:6856,oboInOwl:hasExactSynonym,teratoma of Pineal Area,en,es,teratoma del área pineal
DOID:6857,oboInOwl:hasExactSynonym,Mature teratoma of the Pineal Area,en,es,Teratoma maduro del área pineal
DOID:6858,oboInOwl:hasExactSynonym,Atypical Pineal teratoma,en,es,Teratoma pineal atípico
DOID:686,oboInOwl:hasExactSynonym,Liver and Intrahepatic bile duct carcinoma,en,es,Carcinoma de hígado y de vías biliares intrahepáticas
DOID:6868,oboInOwl:hasExactSynonym,Lymphoma of mediastinum,en,es,Linfoma del mediastino
DOID:6871,oboInOwl:hasExactSynonym,neuroblastoma of the Spinal Cord,en,es,neuroblastoma de la médula espinal
DOID:6872,oboInOwl:hasExactSynonym,Spinal Cord PNET,en,es,PNET medular
DOID:6873,oboInOwl:hasExactSynonym,Fibroepithelial polyp,en,es,Pólipo fibroepitelial
DOID:6873,oboInOwl:hasExactSynonym,Fibroepithelial polyp of skin,en,es,Pólipo fibroepitelial de piel
DOID:6873,oboInOwl:hasExactSynonym,cutaneous tag,en,es,marca cutánea
DOID:6873,oboInOwl:hasExactSynonym,soft fibroma,en,es,fibroma blando
DOID:688,oboInOwl:hasExactSynonym,embryo neoplasm,en,es,neoplasia embrionaria
DOID:688,oboInOwl:hasExactSynonym,embryonal neoplasm,en,es,neoplasia embrionaria
DOID:6880,oboInOwl:hasExactSynonym,"Fibrosarcoma, small Intestine",en,es,"Fibrosarcoma, intestino delgado"
DOID:6886,oboInOwl:hasExactSynonym,ureteral small cell carcinoma,en,es,carcinoma ureteral de células pequeñas
DOID:6888,oboInOwl:hasExactSynonym,transitional cell carcinoma of ureter,en,es,carcinoma de células transicionales de uréter
DOID:6888,oboInOwl:hasExactSynonym,ureteral Urothelial cell carcinoma,en,es,ureteral Carcinoma de células uroteliales
DOID:6898,oboInOwl:hasExactSynonym,mixed epithelial carcinoma of Ovary,en,es,carcinoma epitelial mixto de Ovario
DOID:6898,oboInOwl:hasExactSynonym,ovary mixed epithelial carcinoma,en,es,carcinoma epitelial mixto de ovario
DOID:6903,oboInOwl:hasExactSynonym,malignant lymphoma of eye,en,es,linfoma maligno del ojo
DOID:6917,oboInOwl:hasExactSynonym,Lymphocyte-Predominant Thymoma,en,es,Timoma con predominio linfocitario
DOID:6917,oboInOwl:hasExactSynonym,"Thymoma, organoid",en,es,"Timoma, organoide"
DOID:6925,oboInOwl:hasExactSynonym,Peroneal nerve palsy,en,es,Parálisis del nervio peroneo
DOID:693,oboInOwl:hasExactSynonym,enamel hypoplasia,en,es,hipoplasia del esmalte
DOID:6933,oboInOwl:hasExactSynonym,Urothelial papilloma,en,es,Papiloma urotelial
DOID:6933,oboInOwl:hasExactSynonym,bladder papilloma,en,es,papiloma vesical
DOID:6933,oboInOwl:hasExactSynonym,transitional cell papilloma of bladder,en,es,papiloma de células transicionales de vejiga
DOID:6933,oboInOwl:hasExactSynonym,urinary bladder Urothelial papilloma,en,es,vejiga urinaria Papiloma urotelial
DOID:6934,oboInOwl:hasExactSynonym,Inverted papilloma of the urethra,en,es,Papiloma invertido de la uretra
DOID:6935,oboInOwl:hasExactSynonym,ureteral Inverted papilloma,en,es,ureteral Papiloma invertido
DOID:6938,oboInOwl:hasExactSynonym,pediatric intraocular retinoblastoma,en,es,retinoblastoma intraocular pediátrico
DOID:6939,oboInOwl:hasExactSynonym,pediatric meningioma of brain,en,es,meningioma cerebral pediátrico
DOID:6944,oboInOwl:hasExactSynonym,Seborrheic Keratosis of Vulva,en,es,Queratosis seborreica de la vulva
DOID:6945,oboInOwl:hasExactSynonym,Inverted folicular keratosis,en,es,Queratosis folicular invertida
DOID:6947,oboInOwl:hasExactSynonym,neoplasm of sphenoidal sinus,en,es,neoplasia del seno esfenoidal
DOID:6947,oboInOwl:hasExactSynonym,tumor of Sphenoidal sinus,en,es,tumor del seno esfenoidal
DOID:6948,oboInOwl:hasExactSynonym,malignant teratoma of stomach,en,es,teratoma maligno de estómago
DOID:6950,oboInOwl:hasExactSynonym,Combat Neurosis,en,es,Neurosis de combate
DOID:6951,oboInOwl:hasExactSynonym,Telangiectatic osteosarcoma,en,es,Osteosarcoma telangiectásico
DOID:6959,oboInOwl:hasExactSynonym,transitional Zone carcinoma of rectum,en,es,carcinoma de zona transicional de recto
DOID:6961,oboInOwl:hasExactSynonym,Bartholin gland squamous cell carcinoma,en,es,Carcinoma de células escamosas de la glándula de Bartholin
DOID:6969,oboInOwl:hasExactSynonym,"acute canaliculitis, lacrimal",en,es,"canaliculitis aguda, lagrimal"
DOID:6969,oboInOwl:hasExactSynonym,acute lacrimal canaliculitis,en,es,canaliculitis lagrimal aguda
DOID:6975,oboInOwl:hasRelatedSynonym,urothelial papillary carcinoma of the bladder,en,es,carcinoma papilar urotelial de vejiga
DOID:6977,oboInOwl:hasExactSynonym,Excessive vasoactive intestinal peptide secretion,en,es,Secreción excesiva de péptido intestinal vasoactivo
DOID:6977,oboInOwl:hasExactSynonym,Verner-Morrison syndrome,en,es,Síndrome de Verner-Morrison
DOID:6977,oboInOwl:hasExactSynonym,pancreatic WDHA syndrome,en,es,síndrome de WDHA pancreático
DOID:698,oboInOwl:hasExactSynonym,Sensitive dentin,en,es,Dentina sensible
DOID:699,oboInOwl:hasExactSynonym,mitochondrial cytopathy,en,es,citopatía mitocondrial
DOID:6992,oboInOwl:hasExactSynonym,mixed cell type Uveal melanoma,en,es,melanoma uveal de tipo celular mixto
DOID:6994,oboInOwl:hasExactSynonym,malignant melanoma of iris,en,es,melanoma maligno del iris
DOID:6994,oboInOwl:hasExactSynonym,melanoma of the Iris,en,es,melanoma del iris
DOID:6996,oboInOwl:hasExactSynonym,mixed cell melanoma of Choroid,en,es,Melanoma de células mixtas de la coroides
DOID:6998,oboInOwl:hasExactSynonym,Colloidal carcinoma of the gallbladder,en,es,Carcinoma coloidal de la vesícula biliar
DOID:7004,oboInOwl:hasExactSynonym,ACTH-Producing Pituitary Adenoma,en,es,Adenoma hipofisario productor de ACTH
DOID:7004,oboInOwl:hasExactSynonym,Corticotroph adenoma,en,es,Adenoma corticotrofo
DOID:7004,oboInOwl:hasExactSynonym,Corticotropinoma,en,es,Corticotropinoma
DOID:7005,oboInOwl:hasExactSynonym,Gemistocytic Astrocytic tumor,en,es,Tumor astrocítico gemistocítico
DOID:7007,oboInOwl:hasExactSynonym,pediatric astrocytoma of Cerebrum,en,es,astrocitoma pediátrico de cerebro
DOID:7008,oboInOwl:hasExactSynonym,Protoplasmic Astrocytic tumor,en,es,Tumor astrocítico protoplásmico
DOID:701,oboInOwl:hasExactSynonym,Dentinal dysplasia,en,es,Displasia dental
DOID:7014,oboInOwl:hasExactSynonym,intramuscular lipoma,en,es,lipoma intramuscular
DOID:7016,oboInOwl:hasExactSynonym,Lipoma of the Tendon Sheath,en,es,Lipoma de la vaina del tendón
DOID:7030,oboInOwl:hasRelatedSynonym,adenoma of bronchial mucus gland,en,es,adenoma de la glándula mucosa bronquial
DOID:7030,oboInOwl:hasExactSynonym,adenoma of the Bronchial Mucus gland,en,es,adenoma de la glándula bronquial mucosa
DOID:7031,oboInOwl:hasExactSynonym,Epidermoid carcinoma of the Glottis,en,es,Carcinoma epidermoide de glotis
DOID:7031,oboInOwl:hasRelatedSynonym,squamous cell carcinoma of glottis,en,es,carcinoma de células escamosas de glotis
DOID:7032,oboInOwl:hasExactSynonym,bile duct clear cell carcinoma,en,es,carcinoma de células claras del conducto biliar
DOID:7033,oboInOwl:hasExactSynonym,Infection by Anisakis larva,en,es,Infección por larva de Anisakis
DOID:7037,oboInOwl:hasExactSynonym,pediatric Immature teratoma of Ovary,en,es,Teratoma inmaduro de ovario pediátrico
DOID:7039,oboInOwl:hasExactSynonym,"Bowen's disease, clonal",en,es,Enfermedad de Bowen clonal
DOID:7039,oboInOwl:hasExactSynonym,Intraepidermal Epithelioma of Jadassohn,en,es,Epitelioma intraepidérmico de Jadassohn
DOID:7041,oboInOwl:hasExactSynonym,Choroidal epithelioid cell melanoma,en,es,Melanoma de células epitelioides coroideas
DOID:7047,oboInOwl:hasExactSynonym,"squamous cell carcinoma of penis, Basaloid type",en,es,"Carcinoma escamoso de pene, tipo basaloide"
DOID:7048,oboInOwl:hasExactSynonym,vulvar basaloid carcinoma,en,es,carcinoma basaloide vulvar
DOID:7049,oboInOwl:hasExactSynonym,skin Basaloid squamous cell carcinoma,en,es,Piel Carcinoma basaloide de células escamosas
DOID:705,oboInOwl:hasExactSynonym,Leber's hereditary optic neuropathy,en,es,Neuropatía óptica hereditaria de Leber
DOID:705,oboInOwl:hasExactSynonym,Leber's optic atrophy,en,es,Atrofia óptica de Leber
DOID:7050,oboInOwl:hasExactSynonym,Basaloid carcinoma of the Thymus,en,es,Carcinoma basaloide del timo
DOID:7051,oboInOwl:hasExactSynonym,Basaloid squamous carcinoma of esophagus,en,es,Carcinoma escamoso basaloide de esófago
DOID:706,oboInOwl:hasExactSynonym,mature B-cell lymphocytic neoplasm,en,es,neoplasia linfocítica de células B maduras
DOID:707,oboInOwl:hasExactSynonym,B-cell lymphocytic neoplasm,en,es,neoplasia linfocítica de células B
DOID:7071,oboInOwl:hasExactSynonym,Spinal Cord Dermoid,en,es,Dermoide de la médula espinal
DOID:7076,oboInOwl:hasExactSynonym,lipid-rich breast carcinoma,en,es,carcinoma de mama rico en lípidos
DOID:7077,oboInOwl:hasExactSynonym,mediastinal melanocytic MPNST,en,es,MPNST melanocítico mediastínico
DOID:7081,oboInOwl:hasExactSynonym,combined small and large cell lung cancer,en,es,cáncer de pulmón combinado de células pequeñas y grandes
DOID:7081,oboInOwl:hasRelatedSynonym,mixed small cell and squamous cell carcinoma of lung,en,es,carcinoma mixto de células pequeñas y células escamosas de pulmón
DOID:7081,oboInOwl:hasExactSynonym,small cell and large cell carcinoma of the lung,en,es,carcinoma pulmonar de células pequeñas y células grandes
DOID:7081,oboInOwl:hasExactSynonym,small cell and squamous cell carcinoma of the lung,en,es,carcinoma pulmonar de células pequeñas y células escamosas
DOID:709,oboInOwl:hasExactSynonym,hairy cell leukaemia of spleen,en,es,leucemia de células pilosas del bazo
DOID:709,oboInOwl:hasExactSynonym,hairy cell leukemia of spleen,en,es,leucemia de células pilosas del bazo
DOID:709,oboInOwl:hasExactSynonym,splenic manifestation of hairy cell leukaemia,en,es,manifestación esplénica de la leucemia de células pilosas
DOID:7095,oboInOwl:hasExactSynonym,pediatric epithelioid sarcoma,en,es,sarcoma epitelioide pediátrico
DOID:710,oboInOwl:hasRelatedSynonym,splenic leukemia,en,es,leucemia esplénica
DOID:7103,oboInOwl:hasExactSynonym,meningioma of Diaphragm Sellae,en,es,meningioma del diafragma estrellado
DOID:7105,oboInOwl:hasExactSynonym,Epiglottic tumor,en,es,Tumor epiglótico
DOID:7105,oboInOwl:hasExactSynonym,neoplasm of epiglottis,en,es,neoplasia de epiglotis
DOID:7127,oboInOwl:hasExactSynonym,Irradiation cystitis,en,es,Cistitis por irradiación
DOID:713,oboInOwl:hasExactSynonym,Hairy cell leukaemia variant,en,es,Variante de la leucemia de células pilosas
DOID:713,oboInOwl:hasExactSynonym,Hairy cell leukemia variant,en,es,Variante de la leucemia de células pilosas
DOID:7132,oboInOwl:hasRelatedSynonym,small cell neuroendocrine carcinoma of the urinary bladder,en,es,carcinoma neuroendocrino de células pequeñas de la vejiga urinaria
DOID:7132,oboInOwl:hasExactSynonym,small cell/neuroendocrine carcinoma of urinary bladder,en,es,carcinoma de células pequeñas/neuroendocrino de vejiga urinaria
DOID:7133,oboInOwl:hasExactSynonym,Oat cell carcinoma of the gallbladder,en,es,Carcinoma de células de avena de la vesícula biliar
DOID:7134,oboInOwl:hasExactSynonym,Oat cell carcinoma of esophagus,en,es,Carcinoma de células de avena de esófago
DOID:7134,oboInOwl:hasExactSynonym,Oat cell carcinoma of oesophagus,en,es,Carcinoma de células de avena del esófago
DOID:7134,oboInOwl:hasExactSynonym,oesophagus small cell carcinoma,en,es,carcinoma de células pequeñas de esófago
DOID:7136,oboInOwl:hasExactSynonym,ampullary small cell carcinoma,en,es,carcinoma ampular de células pequeñas
DOID:7140,oboInOwl:hasNarrowSynonym,Bartholin gland small cell carcinoma,en,es,Carcinoma de células pequeñas de la glándula de Bartolino
DOID:7141,oboInOwl:hasExactSynonym,prostate Oat cell carcinoma,en,es,próstata Carcinoma de células de avena
DOID:7141,oboInOwl:hasExactSynonym,small cell carcinoma of prostate,en,es,carcinoma de células pequeñas de próstata
DOID:7142,oboInOwl:hasExactSynonym,small cell carcinoma of the Thymus,en,es,carcinoma de células pequeñas del timo
DOID:7144,oboInOwl:hasExactSynonym,small cell carcinoma of Larynx,en,es,Carcinoma de células pequeñas de Laringe
DOID:7147,oboInOwl:hasExactSynonym,Bekhterev syndrome,en,es,Síndrome de Bekhterev
DOID:7147,oboInOwl:hasExactSynonym,Bekhterev's disease,en,es,Enfermedad de Bekhterev
DOID:7147,oboInOwl:hasExactSynonym,Marie-Strumpell disease,en,es,Enfermedad de Marie-Strumpell
DOID:7148,oboInOwl:hasExactSynonym,"Arthritis or polyarthritis, rheumatic",en,es,Artritis o poliartritis reumática
DOID:7148,oboInOwl:hasExactSynonym,atrophic Arthritis,en,es,Artritis atrófica
DOID:7152,oboInOwl:hasExactSynonym,Stromal sarcoma of the prostate,en,es,Sarcoma estromal de próstata
DOID:7160,oboInOwl:hasExactSynonym,leiomyoma of rectum,en,es,leiomioma de recto
DOID:7160,oboInOwl:hasExactSynonym,rectum leiomyoma,en,es,leiomioma de recto
DOID:7165,oboInOwl:hasExactSynonym,De Quervain's thyroiditis,en,es,Tiroiditis de De Quervain
DOID:7165,oboInOwl:hasExactSynonym,Giant-cell thyroiditis,en,es,Tiroiditis de células gigantes
DOID:7165,oboInOwl:hasExactSynonym,Granulomatous thyroiditis,en,es,Tiroiditis granulomatosa
DOID:7165,oboInOwl:hasExactSynonym,Subacute Granulomatous Thyroiditis,en,es,Tiroiditis granulomatosa subaguda
DOID:7168,oboInOwl:hasExactSynonym,Occult adenocarcinoma of the lung,en,es,Adenocarcinoma oculto de pulmón
DOID:7168,oboInOwl:hasRelatedSynonym,occult adenocarcinoma of lung,en,es,adenocarcinoma oculto de pulmón
DOID:7169,oboInOwl:hasExactSynonym,Occult large cell carcinoma of the lung,en,es,Carcinoma oculto de células grandes de pulmón
DOID:7173,oboInOwl:hasExactSynonym,Cloacogenic anal carcinoma,en,es,Carcinoma cloacogénico anal
DOID:7174,oboInOwl:hasExactSynonym,anal Basaloid carcinoma,en,es,Carcinoma basaloide anal
DOID:7174,oboInOwl:hasRelatedSynonym,basaloid carcinoma of the anus,en,es,carcinoma basaloide del ano
DOID:7175,oboInOwl:hasExactSynonym,anal Giant (malignant) Condyloma,en,es,Condiloma gigante (maligno) anal
DOID:7179,oboInOwl:hasExactSynonym,mixed acidophil-basophil adenoma,en,es,adenoma mixto acidófilo-basófilo
DOID:718,oboInOwl:hasExactSynonym,Autoimmune haemolytic anaemia,en,es,Anemia hemolítica autoinmune
DOID:718,oboInOwl:hasExactSynonym,autoimmune hemolytic anaemia,en,es,anemia hemolítica autoinmune
DOID:7181,oboInOwl:hasExactSynonym,benign Schwannoma of the skin,en,es,Schwannoma benigno de la piel
DOID:7188,oboInOwl:hasExactSynonym,Chronic Lymphocytic Thyroiditis,en,es,Tiroiditis linfocítica crónica
DOID:7188,oboInOwl:hasExactSynonym,Hashimoto thyroiditis,en,es,Tiroiditis de Hashimoto
DOID:7188,oboInOwl:hasExactSynonym,Hashimoto's Disease,en,es,Enfermedad de Hashimoto
DOID:7188,oboInOwl:hasExactSynonym,Hashimoto's syndrome,en,es,Síndrome de Hashimoto
DOID:7188,oboInOwl:hasExactSynonym,Hashimoto's thyroiditis,en,es,Tiroiditis de Hashimoto
DOID:7188,oboInOwl:hasExactSynonym,Lymphocytic Thyroiditis,en,es,Tiroiditis linfocítica
DOID:7198,oboInOwl:hasRelatedSynonym,adenoid cystic carcinoma of maxillary sinus,en,es,carcinoma adenoide quístico de seno maxilar
DOID:7198,oboInOwl:hasExactSynonym,adenoid cystic carcinoma of the maxillary sinus,en,es,carcinoma adenoide quístico del seno maxilar
DOID:720,oboInOwl:hasExactSynonym,ANEMIA NORMOCYTIC,en,es,ANEMIA NORMOCÍTICA
DOID:7202,oboInOwl:hasExactSynonym,Intermediate Immature teratoma,en,es,Intermedio Teratoma inmaduro
DOID:7202,oboInOwl:hasExactSynonym,"malignant teratoma, intermediate",en,es,"teratoma maligno, intermedio"
DOID:7207,oboInOwl:hasRelatedSynonym,combined large cell neuroendocrine carcinoma of lung,en,es,carcinoma neuroendocrino combinado de células grandes de pulmón
DOID:7207,oboInOwl:hasExactSynonym,pulmonary Combined large cell neuroendocrine carcinoma,en,es,carcinoma neuroendocrino pulmonar combinado de células grandes
DOID:7211,oboInOwl:hasExactSynonym,Fibroblastic meningioma,en,es,Meningioma fibroblástico
DOID:7212,oboInOwl:hasExactSynonym,Meningotheliomatous meningioma,en,es,Meningioma meningoteliomatoso
DOID:7213,oboInOwl:hasExactSynonym,transitional (mixed) meningioma,en,es,meningioma transicional (mixto)
DOID:7214,oboInOwl:hasExactSynonym,Thymoma malignant Noninvasive,en,es,Timoma maligno No invasivo
DOID:7221,oboInOwl:hasExactSynonym,Papillary carcinoma of the gallbladder,en,es,Carcinoma papilar de la vesícula biliar
DOID:7222,oboInOwl:hasExactSynonym,Pleomorphic Giant cell adenocarcinoma of the gallbladder,en,es,Adenocarcinoma pleomórfico de células gigantes de la vesícula biliar
DOID:7223,oboInOwl:hasExactSynonym,Giant Fibroadenoma,en,es,Fibroadenoma gigante
DOID:7223,oboInOwl:hasExactSynonym,Giant fibroadenoma of breast,en,es,Fibroadenoma gigante de mama
DOID:7224,oboInOwl:hasExactSynonym,malignant neoplasm of spinal meninges,en,es,neoplasia maligna de las meninges espinales
DOID:7230,oboInOwl:hasExactSynonym,CLL/SLL with IGVH SHM,en,es,LLC/LLCP con IGVH SHM
DOID:7231,oboInOwl:hasExactSynonym,Embryonal carcinoma of paediatric CNS,en,es,Carcinoma embrionario del SNC pediátrico
DOID:7231,oboInOwl:hasExactSynonym,Embryonal carcinoma of pediatric CNS,en,es,Carcinoma embrionario del SNC pediátrico
DOID:7231,oboInOwl:hasExactSynonym,paediatric CNS embryonal cell carcinoma,en,es,carcinoma embrionario de células del SNC pediátrico
DOID:7231,oboInOwl:hasExactSynonym,pediatric CNS embryonal cell carcinoma,en,es,carcinoma embrionario de células del SNC pediátrico
DOID:7232,oboInOwl:hasExactSynonym,Embryonal carcinoma of CNS,en,es,Carcinoma embrionario del SNC
DOID:7232,oboInOwl:hasRelatedSynonym,embryonal carcinoma of the central nervous system,en,es,carcinoma embrionario del sistema nervioso central
DOID:7233,oboInOwl:hasExactSynonym,Embryonal carcinoma of the adult central nervous system,en,es,Carcinoma embrionario del sistema nervioso central del adulto
DOID:7234,oboInOwl:hasExactSynonym,Pancreatic Mucinous Cystadenocarcinoma,en,es,Cistadenocarcinoma mucinoso pancreático
DOID:7234,oboInOwl:hasExactSynonym,pancreatic colloid cystadenocarcinoma,en,es,cistoadenocarcinoma coloide pancreático
DOID:7235,oboInOwl:hasExactSynonym,pancreatic mucinous cystic neoplasm,en,es,neoplasia quística mucinosa pancreática
DOID:724,oboInOwl:hasExactSynonym,Stress incontinence - female,en,es,Incontinencia de esfuerzo femenina
DOID:724,oboInOwl:hasExactSynonym,female urinary stress incontinence,en,es,incontinencia urinaria de esfuerzo femenina
