set,clase,etiqueta,def
1,http://purl.obolibrary.org/obo/DOID_7819,meningioma esfenoorbital,
1,http://purl.obolibrary.org/obo/DOID_782,enfermedad infecciosa renal,
1,http://purl.obolibrary.org/obo/DOID_7820,meningioma esfenocavernoso,
1,http://purl.obolibrary.org/obo/DOID_7824,meningioma espinal multifocal de células claras,
1,http://purl.obolibrary.org/obo/DOID_7825,polineuropatía tóxica crónica,
1,http://purl.obolibrary.org/obo/DOID_7826,meningioma papilar adulto,
1,http://purl.obolibrary.org/obo/DOID_7827,osteosarcoma extraóseo del adulto,"Osteosarcoma extraóseo que se localiza en los tejidos blandos sin unión directa al sistema esquelético y da lugar a la producción de material osteoide, óseo o condroide."
1,http://purl.obolibrary.org/obo/DOID_783,enfermedad renal terminal,"Enfermedad renal crónica se caracteriza por la falta de funcionamiento de los riñones, como etapa final de la enfermedad renal crónica."
1,http://purl.obolibrary.org/obo/DOID_784,enfermedad renal crónica,Insuficiencia renal que se caracteriza por la pérdida gradual de la función renal.
1,http://purl.obolibrary.org/obo/DOID_7839,adenoma siringomatoso infiltrante del pezón,Neoplasia benigna del pezón que se caracteriza a como tumor localmente infiltrante no metastatizante del pezón.
1,http://purl.obolibrary.org/obo/DOID_7840,tumor pancreático de células delta no funcionantes,
1,http://purl.obolibrary.org/obo/DOID_7843,carcinoma de mama femenino,Carcinoma de mama que se manifiesta en la mama femenina.
1,http://purl.obolibrary.org/obo/DOID_7848,sarcoma de células dendríticas interdigitantes,Cáncer histiocítico y dendrítico que afecta a las células dendríticas.
1,http://purl.obolibrary.org/obo/DOID_7851,adenoma papilar mucinoso intraductal pancreático,
1,http://purl.obolibrary.org/obo/DOID_7867,germinoma adulto del sistema nervioso central,
1,http://purl.obolibrary.org/obo/DOID_7868,papiloma invertido del seno maxilar,
1,http://purl.obolibrary.org/obo/DOID_7875,xantogranuloma adulto,
1,http://purl.obolibrary.org/obo/DOID_7878,adenomioma polipoide atípico del cuerpo uterino,Adenomioma polipoide atípico que se localiza en el cuerpo uterino.
1,http://purl.obolibrary.org/obo/DOID_7880,luteoma,"Neoplasia ovárica benigna caracterizada por proliferaciones sólidas de células luteinizadas, que dan lugar a un agrandamiento ovárico de aspecto tumoral que remite durante el puerperio."
1,http://purl.obolibrary.org/obo/DOID_7891,seminoma espermatocítico testicular,
1,http://purl.obolibrary.org/obo/DOID_7894,infestación de ácaros,"Enfermedad infecciosa ectoparasitaria que implica la infestación de ácaros pertenecientes a la familia Sarcoptidae, Trombiculidae y Demodicidae."
1,http://purl.obolibrary.org/obo/DOID_7902,condrosarcoma mixoide extraesquelético adulto,Condrosarcoma mixoide extraesquelético que se presenta en adultos.
1,http://purl.obolibrary.org/obo/DOID_7903,condrosarcoma intracraneal,
1,http://purl.obolibrary.org/obo/DOID_7907,astrocitoma-ependimoma mixto,
1,http://purl.obolibrary.org/obo/DOID_7910,carcinoma de células escamosas del seno maxilar,Carcinoma de células escamosas que se localiza en el seno maxilar.
1,http://purl.obolibrary.org/obo/DOID_7912,oligodendroglioma-astrocitoma mixto,
1,http://purl.obolibrary.org/obo/DOID_7915,meningioma del canal espinal cervical y de la médula espinal,
1,http://purl.obolibrary.org/obo/DOID_7921,neurilemmoma mediastínico psammomatoso,Neurilemmoma mediastínico caracterizado por la presencia de cuerpos de psammoma.
1,http://purl.obolibrary.org/obo/DOID_7926,timoma epitelial maligno,
1,http://purl.obolibrary.org/obo/DOID_7927,timoma maligno de tipo A,
1,http://purl.obolibrary.org/obo/DOID_7928,cáncer de testículo refractario,
1,http://purl.obolibrary.org/obo/DOID_7930,tumor del saco vitelino testicular de patrón glandular-alveolar,
1,http://purl.obolibrary.org/obo/DOID_7936,linfoma/leucemia linfoblástica T refractaria,
1,http://purl.obolibrary.org/obo/DOID_7941,adenocarcinoma de Barrett,
1,http://purl.obolibrary.org/obo/DOID_7945,tumor germinal mixto del sistema nervioso central adulto,"Tumor de células germinales adultas del sistema nervioso central que se desarrolla a partir del mal plegamiento y la mala colocación de células embrionarias en el mesodermo lateral, lo que provoca que estas células queden atrapadas en distintas zonas del cerebro, tiene base material en células anormalmente proliferantes derivadas de células germinales."
1,http://purl.obolibrary.org/obo/DOID_7949,ganglioneuroblastoma compuesto con estroma dominante y estroma pobre,
1,http://purl.obolibrary.org/obo/DOID_7951,Ganglioneuroblastoma compuesto rico en estroma de Schwann y pobre en estroma,
1,http://purl.obolibrary.org/obo/DOID_7953,carcinoma del conducto del pezón,Carcinoma de pezón que se localiza en el conducto del pezón.
1,http://purl.obolibrary.org/obo/DOID_7958,carcinoma escamoso sarcomatoide de pene,
1,http://purl.obolibrary.org/obo/DOID_7959,gastrinoma duodenal,
1,http://purl.obolibrary.org/obo/DOID_7960,espiradenoma maligno,
1,http://purl.obolibrary.org/obo/DOID_7961,carcinoma cervical de células escamosas no queratinizante,Carcinoma de células escamosas de cuello uterino que se caracteriza por células escamosas poligonales que crecen en láminas o nidos pero sin presencia de perlas de queratina.
1,http://purl.obolibrary.org/obo/DOID_7962,lesión endometrial relacionada con el tamoxifeno,Enfermedad endometrial causada por la exposición al tamoxifeno.
1,http://purl.obolibrary.org/obo/DOID_7967,carcinoma urotelial de vejiga infiltrante con variante de células lipídicas,
1,http://purl.obolibrary.org/obo/DOID_7968,carcinoma urotelial de vejiga infiltrante de variante plasmocitoide,
1,http://purl.obolibrary.org/obo/DOID_7969,carcinoma urotelial de vejiga infiltrante de variante anidada,
1,http://purl.obolibrary.org/obo/DOID_7971,carcinoma urotelial de vejiga infiltrante de variante microquística,
1,http://purl.obolibrary.org/obo/DOID_7972,carcinoma urotelial de vejiga infiltrante con variante similar al linfoma,
1,http://purl.obolibrary.org/obo/DOID_7983,espiradenoma ecrino maligno de mama,"Cáncer de mama que surge de las glándulas sudoríparas cutáneas y se caracteriza por un foco de espiradenoma benigno dentro del tumor maligno o adyacente a él, evidenciado por un aumento de la tasa mitótica, necrosis, atipia nuclear, pleomorfismo e hipercromasia, pérdida de los patrones de crecimiento anidado y trabecular, y ausencia de una población celular dual."
1,http://purl.obolibrary.org/obo/DOID_7984,papiloma mamario esclerosante,"Papiloma del conducto mamario que se caracteriza por una zona central de cicatrización y elastosis, derivada de un conducto obliterado."
1,http://purl.obolibrary.org/obo/DOID_7986,meningioma de falx cerebral,
1,http://purl.obolibrary.org/obo/DOID_799,varices,Enfermedad venosa que se caracteriza por venas hinchadas y retorcidas visibles justo bajo la superficie de la piel.
1,http://purl.obolibrary.org/obo/DOID_7994,osteosarcoma del sistema nervioso central,
1,http://purl.obolibrary.org/obo/DOID_7996,glomangioma familiar,
1,http://purl.obolibrary.org/obo/DOID_8000,meningioma de convexidad frontal,
1,http://purl.obolibrary.org/obo/DOID_8003,adenoma alveolar,
1,http://purl.obolibrary.org/obo/DOID_8006,meningioma cutáneo,
1,http://purl.obolibrary.org/obo/DOID_8007,tumor de Pancoast,
1,http://purl.obolibrary.org/obo/DOID_8009,carcinoma escamoso mixto de pene,
1,http://purl.obolibrary.org/obo/DOID_8012,teratoma pericárdico benigno,
1,http://purl.obolibrary.org/obo/DOID_8013,carcinoma papilar de pene,Carcinoma papilar que se localiza en el pene.
1,http://purl.obolibrary.org/obo/DOID_8020,glomangiomioma,
1,http://purl.obolibrary.org/obo/DOID_8022,fibrosarcoma hepático,Fibrosarcoma de partes blandas y sarcoma de hígado que se localiza en el hígado.
1,http://purl.obolibrary.org/obo/DOID_8023,liposarcoma mixoide de ovario,Liposarcoma mixoide que se localiza en el ovario.
1,http://purl.obolibrary.org/obo/DOID_8025,adenocarcinoma gástrico de células en anillo de sello,
1,http://purl.obolibrary.org/obo/DOID_8029,cáncer de mama esporádico,Carcinoma de mama que se produce en personas que no tienen antecedentes familiares de ese cáncer ni un cambio hereditario en su ADN que aumente el riesgo de padecerlo.
1,http://purl.obolibrary.org/obo/DOID_8030,meningioma periocular,
1,http://purl.obolibrary.org/obo/DOID_8031,meningioma de la región pineal,
1,http://purl.obolibrary.org/obo/DOID_8036,carcinoma embrionario de ovario infantil,Carcinoma embrionario de ovario que se produce en la infancia.
1,http://purl.obolibrary.org/obo/DOID_8042,poliembrioma testicular,
1,http://purl.obolibrary.org/obo/DOID_8043,paracordoma de la pared torácica,Paracordoma que surge de la pared torácica.
1,http://purl.obolibrary.org/obo/DOID_8050,adenocarcinoma túbulo-quístico de células claras de vejiga,
1,http://purl.obolibrary.org/obo/DOID_8051,adenocarcinoma papilar de células claras de vejiga,
1,http://purl.obolibrary.org/obo/DOID_8057,meningioma del surco olfativo,
1,http://purl.obolibrary.org/obo/DOID_8058,meningioma del tallo hipofisario,
1,http://purl.obolibrary.org/obo/DOID_8060,papiloma invertido del seno frontal,
1,http://purl.obolibrary.org/obo/DOID_8068,mioepiteliosis mamaria intraductal,"Mioepiteliosis mamaria que se caracteriza por la proliferación multifocal, a menudo microscópica, de células mioepiteliales en pequeños conductos."
1,http://purl.obolibrary.org/obo/DOID_807,oclusión de la arteria carótida,
1,http://purl.obolibrary.org/obo/DOID_8072,colangiocarcinoma intrahepático sarcomatoso,
1,http://purl.obolibrary.org/obo/DOID_8078,germinoma infantil del sistema nervioso central,
1,http://purl.obolibrary.org/obo/DOID_8081,tumor del saco vitelino testicular de patrón mixomatoso,
1,http://purl.obolibrary.org/obo/DOID_809,abuso de cocaína,Abuso de sustancias que implica el consumo recurrente de cocaína a pesar de las consecuencias negativas.
1,http://purl.obolibrary.org/obo/DOID_8093,papiloma schneideriano del seno maxilar,
1,http://purl.obolibrary.org/obo/DOID_8096,adenocarcinoma mixto de vejiga,
1,http://purl.obolibrary.org/obo/DOID_8097,adenocarcinoma hepatoide de vejiga,
1,http://purl.obolibrary.org/obo/DOID_8102,adenoma fetal,
1,http://purl.obolibrary.org/obo/DOID_8104,adenoma tubulovelloso vaginal,Pólipo parecido al adenoma tubulovelloso colorrectal.
1,http://purl.obolibrary.org/obo/DOID_8105,cistoadenoma de la vía biliar extrahepática,Cistoadenoma del conducto biliar localizado en un conducto biliar extrahepático.
1,http://purl.obolibrary.org/obo/DOID_8106,mielofibrosis idiopática crónica en fase celular,
1,http://purl.obolibrary.org/obo/DOID_8108,pólipo fibroepitelial de uretra,
1,http://purl.obolibrary.org/obo/DOID_8109,adenoma nefrogénico de la uretra,
1,http://purl.obolibrary.org/obo/DOID_8110,adenocarcinoma periampular,
1,http://purl.obolibrary.org/obo/DOID_8117,neuronitis,Enfermedad del sistema nervioso central que se caracteriza por la inflamación de las neuronas.
1,http://purl.obolibrary.org/obo/DOID_8118,teratoma gástrico maduro,Teratoma maduro que tiene base material en tejido gástrico.
1,http://purl.obolibrary.org/obo/DOID_8119,canal anal enfermedad de Paget,
1,http://purl.obolibrary.org/obo/DOID_8122,carcinoma escamoso cutáneo pseudovascular,
1,http://purl.obolibrary.org/obo/DOID_813,artritis séptica,Artritis que implica la infección por un patógeno localizado en la articulación.
1,http://purl.obolibrary.org/obo/DOID_8130,carcinoma mucinoso de células columnares de mama,"Carcinoma mucinoso de mama que se caracteriza por células columnares altas con núcleos basales y blandos, mucina intracitoplasmática y extracitoplasmática y es groseramente sólido."
1,http://purl.obolibrary.org/obo/DOID_8133,cáncer de epiglotis,
1,http://purl.obolibrary.org/obo/DOID_8135,linfoma de vesícula biliar,
1,http://purl.obolibrary.org/obo/DOID_8137,carcinoma de células claras del timo,
1,http://purl.obolibrary.org/obo/DOID_8138,carcinoma sarcomatoide del timo,
1,http://purl.obolibrary.org/obo/DOID_8140,ganglioneuroblastoma de la glándula suprarrenal,
1,http://purl.obolibrary.org/obo/DOID_8144,leucemia linfocítica crónica de centro pregerminal/linfoma linfocítico pequeño,
1,http://purl.obolibrary.org/obo/DOID_8149,neoplasia germinal infantil maligna,
1,http://purl.obolibrary.org/obo/DOID_8150,carcinoma papilar mucinoso intraductal invasivo pancreático,
1,http://purl.obolibrary.org/obo/DOID_8151,tumor apendicular de células L productoras de péptido similar al glucagón,
1,http://purl.obolibrary.org/obo/DOID_8153,pseudotumor fibroóseo de los dedos,
1,http://purl.obolibrary.org/obo/DOID_8158,deficiencia del componente 5 del complemento,"Deficiencia del complemento que se caracteriza por la susceptibilidad a infecciones bacterianas recurrentes, especialmente a infecciones de organismos envueltos, y tiene base material en mutación en el gen del componente 5 del complemento (C5) en el cromosoma 9q33.2 que codifica el quinto componente del complenente, una parte del sistema inmunitario innato."
1,http://purl.obolibrary.org/obo/DOID_8161,carcinoma de células de Hurthle de la glándula de la tiroides ,Carcinoma folicular de la glándula tiroides que se caracteriza por la presencia de células grandes con citoplasma granular eosinofílico y núcleos pleomórficos con nucleolos prominentes y eosinofílicos.
1,http://purl.obolibrary.org/obo/DOID_8162,adenoma tiroideo de células de Hurthle,
1,http://purl.obolibrary.org/obo/DOID_8167,melanoma de vesícula biliar,
1,http://purl.obolibrary.org/obo/DOID_817,miocarditis intersticial,
1,http://purl.obolibrary.org/obo/DOID_8170,pólipo fibroepitelial del ano,
1,http://purl.obolibrary.org/obo/DOID_8177,adenomioma cervical de tipo endocervical,"Adenomioma cervical que se localiza en el endocérvix y se caracteriza por una neoplasia bien circunscrita compuesta por glándulas de tipo endocervical benignas de forma irregular, mezcladas con músculo liso miomatoso."
1,http://purl.obolibrary.org/obo/DOID_8178,adenomioma cervical de tipo endometrial,Adenomioma cervical que se caracteriza por glándulas y quistes revestidos por una sola capa de epitelio mucinoso de tipo endocervical mezclado con músculo liso.
