class,label,definition,clase,etiqueta,definición,class_match
http://purl.obolibrary.org/obo/DOID_1339,Diamond-Blackfan anemia,A congenital hypoplastic anemia that is characterized by anemia (low red blood cell counts) with decreased erythroid progenitors in the bone marrow and has_material_basis_insufficient levels of red blood cells due to bone marrow dysfunction.,http://purl.obolibrary.org/obo/DOID_1339,Anemia de Diamond-Blackfan,Anemia hipoplásica congénita que se caracteriza por anemia (recuento bajo de glóbulos rojos) con disminución de los progenitores eritroides en la médula ósea y tiene_su_base_material niveles insuficientes de glóbulos rojos debido a una disfunción de la médula ósea.,TRUE
http://purl.obolibrary.org/obo/DOID_0111879,Diamond-Blackfan anemia 6,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL5 gene on chromosome 1p22.1.,http://purl.obolibrary.org/obo/DOID_0111879,Anemia de Diamond-Blackfan 6,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL5 en el cromosoma 1p22.1.,TRUE
http://purl.obolibrary.org/obo/DOID_0111880,Diamond-Blackfan anemia 17,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS27 gene on chromosome 1q21.3.,http://purl.obolibrary.org/obo/DOID_0111880,Anemia de Diamond-Blackfan 17,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS27 en el cromosoma 1q21.3.,TRUE
http://purl.obolibrary.org/obo/DOID_0111881,Diamond-Blackfan anemia 8,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS7 gene on chromosome 2p25.3.,http://purl.obolibrary.org/obo/DOID_0111881,Anemia de Diamond-Blackfan 8,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS7 del cromosoma 2p25.3.,TRUE
http://purl.obolibrary.org/obo/DOID_0111882,Diamond-Blackfan anemia 12,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL15 gene on chromosome 3p24.2.,http://purl.obolibrary.org/obo/DOID_0111882,Anemia de Diamond-Blackfan 12,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL15 en el cromosoma 3p24.2.,TRUE
http://purl.obolibrary.org/obo/DOID_0111883,Diamond-Blackfan anemia 5,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL35A gene on chromosome 3q29.,http://purl.obolibrary.org/obo/DOID_0111883,Anemia de Diamond-Blackfan 5,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL35A en el cromosoma 3q29.,TRUE
http://purl.obolibrary.org/obo/DOID_0111884,Diamond-Blackfan anemia 9,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS10 gene on chromosome 6p21.31.,http://purl.obolibrary.org/obo/DOID_0111884,Anemia de Diamond-Blackfan 9,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS10 en el cromosoma 6p21.31.,TRUE
http://purl.obolibrary.org/obo/DOID_0111885,Diamond-Blackfan anemia 2,A Diamond-Blackfan anemia that has_material_basis_in mutation in a region of chromosome 8p23.3-p22.,http://purl.obolibrary.org/obo/DOID_0111885,Anemia de Diamond-Blackfan 2,Una anemia de Diamond-Blackfan que tiene_su_base_material_en mutación en una región del cromosoma 8p23.3-p22.,TRUE
http://purl.obolibrary.org/obo/DOID_0111886,Diamond-Blackfan anemia 19,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL35 gene on chromosome 9q33.3.,http://purl.obolibrary.org/obo/DOID_0111886,Anemia de Diamond-Blackfan 19,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL35 en el cromosoma 9q33.3.,TRUE
http://purl.obolibrary.org/obo/DOID_0111887,Diamond-blackfan anemia 3,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS24 gene on chromosome 10q22.3.,http://purl.obolibrary.org/obo/DOID_0111887,Anemia de Diamond-Blackfan 3,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS24 en el cromosoma 10q22.3.,TRUE
http://purl.obolibrary.org/obo/DOID_0111888,Diamond-Blackfan anemia 10,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS26 gene on chromosome 12q13.2.,http://purl.obolibrary.org/obo/DOID_0111888,Anemia de Diamond-Blackfan 10,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS26 en el cromosoma 12q13.2.,TRUE
http://purl.obolibrary.org/obo/DOID_0111889,Diamond-Blackfan anemia 13,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS29 gene on chromosome 14q21.3.,http://purl.obolibrary.org/obo/DOID_0111889,Anemia de Diamond-Blackfan 13,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS29 del cromosoma 14q21.3.,TRUE
http://purl.obolibrary.org/obo/DOID_0111890,Diamond-Blackfan anemia 4,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS17 gene on chromosome 15q25.2.,http://purl.obolibrary.org/obo/DOID_0111890,Anemia de Diamond-Blackfan 4,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS17 del cromosoma 15q25.2.,TRUE
http://purl.obolibrary.org/obo/DOID_0111891,Diamond-Blackfan anemia 20,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS15A gene on chromosome 16p12.3.,http://purl.obolibrary.org/obo/DOID_0111891,Anemia de Diamond-Blackfan 20,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS15A en el cromosoma 16p12.3.,TRUE
http://purl.obolibrary.org/obo/DOID_0111892,Diamond-Blackfan anemia 11,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL26 gene on chromosome 17p13.1.,http://purl.obolibrary.org/obo/DOID_0111892,Anemia de Diamond-Blackfan 11,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL26 en el cromosoma 17p13.1.,TRUE
http://purl.obolibrary.org/obo/DOID_0111893,Diamond-Blackfan anemia 16,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL27 gene on chromosome 17q21.31.,http://purl.obolibrary.org/obo/DOID_0111893,Anemia de Diamond-Blackfan 16,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL27 en el cromosoma 17q21.31.,TRUE
http://purl.obolibrary.org/obo/DOID_0111894,Diamond-Blackfan anemia 15 with mandibulofacial dysostosis,"A Diamond-Blackfan anemia characterized by Diamond-Blackfan anemia and mandibulofacial dysostosis (micrognathia, downslanting palpebral fissures, submucosal cleft palate or bifid uvula, and malar hypoplasia) that has_material_basis_in heterozygous mutation in the RPS28 gene on chromosome 19p13.2.",http://purl.obolibrary.org/obo/DOID_0111894,anemia de Diamond-Blackfan 15 con disostosis mandibulofacial,"Una anemia de Diamond-Blackfan caracterizada por anemia de Diamond-Blackfan y disostosis mandibulofacial (micrognatia, fisuras palpebrales inclinadas hacia abajo, paladar hendido submucoso o úvula bífida e hipoplasia malar) que tiene_su_base_material_en mutación heterocigota en el gen RPS28 del cromosoma 19p13.2.",TRUE
http://purl.obolibrary.org/obo/DOID_0111895,Diamond-Blackfan anemia 1,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPS19 gene on chromosome 19q13.2.,http://purl.obolibrary.org/obo/DOID_0111895,Anemia de Diamond-Blackfan 1,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPS19 en el cromosoma 19q13.2.,TRUE
http://purl.obolibrary.org/obo/DOID_0111896,Diamond-Blackfan anemia 18,A Diamond-Blackfan anemia that has_material_basis_in heterozygous mutation in the RPL18 gene on chromosome 19q13.33.,http://purl.obolibrary.org/obo/DOID_0111896,Anemia de Diamond-Blackfan 18,Una anemia de Diamond-Blackfan que tiene_su_base_material_en una mutación heterocigota en el gen RPL18 en el cromosoma 19q13.33.,TRUE
http://purl.obolibrary.org/obo/DOID_0111897,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,"A Diamond-Blackfan anemia characterized by Diamond-Blackfan anemia, bilateral microtia, and cleft palate that has_material_basis_in hemizygous mutation in the TSR2 gene on chromosome Xp11.22.",http://purl.obolibrary.org/obo/DOID_0111897,Anemia de Diamond-Blackfan 14 con disostosis mandibulofacial,"Una anemia de Diamond-Blackfan caracterizada por anemia de Diamond-Blackfan, microtia bilateral y paladar hendido que tiene_su_base_material_en una mutación hemicigota en el gen TSR2 del cromosoma Xp11.22.",TRUE
http://purl.obolibrary.org/obo/DOID_0111932,severe congenital encephalopathy due to MECP2 mutation,"A brain disease characterized by severe neonatal encephalopathy, developmental delay, and microcephaly that has_material_basis_in hemizygous mutation in the MECP2 gene on chromosome Xq28.",http://purl.obolibrary.org/obo/DOID_0111932,encefalopatía congénita grave debida a la mutación MECP2,"Enfermedad cerebral caracterizada por encefalopatía neonatal grave, retraso del desarrollo y microcefalia que tiene_su_base_material_en mutación hemicigota en el gen MECP2 del cromosoma Xq28.",TRUE
http://purl.obolibrary.org/obo/DOID_0112002,immunodeficiency 47,"A primary immunodeficiency disease characterized by liver dysfunction, recurrent bacterial infections, hypogammaglobulinemia, and defective glycosylation of serum proteins that has_material_basis_in hemizygous mutation in the ATP6AP1 gene on chromosome Xq28.",http://purl.obolibrary.org/obo/DOID_0112002,inmunodeficiencia 47,"Enfermedad de inmunodeficiencia primaria caracterizada por disfunción hepática, infecciones bacterianas recurrentes, hipogammaglobulinemia y glicosilación defectuosa de las proteínas séricas que tiene_su_base_material_en la mutación hemicigota en el gen ATP6AP1 del cromosoma Xq28.",TRUE
http://purl.obolibrary.org/obo/DOID_0112014,congenital megabladder,A bladder disease characterized by a massively dilated urinary bladder with disruption of the smooth muscle in the wall of the bladder that has_material_basis_in heterozygous mutation in the MYOCD gene on chromosome 17p12.,http://purl.obolibrary.org/obo/DOID_0112014,megavejiga congénita,Enfermedad de la vejiga caracterizada por una vejiga urinaria masivamente dilatada con alteración del músculo liso de la pared de la vejiga que tiene_su_base_material_en mutación heterocigota en el gen MYOCD del cromosoma 17p12.,TRUE
http://purl.obolibrary.org/obo/DOID_0112128,X-linked severe congenital neutropenia,A severe congenital neutropenia that has_material_basis_in hemizygous activating mutation in WAS on chromosome Xp11.23.,http://purl.obolibrary.org/obo/DOID_0112128,Neutropenia congénita grave ligada al cromosoma X,Una neutropenia congénita grave que tiene_su_base_material_en una mutación activadora hemicigota en WAS en el cromosoma Xp11.23.,TRUE
http://purl.obolibrary.org/obo/DOID_0112129,severe congenital neutropenia 7,"A severe congenital neutropenia characterized by onset of recurrent infections in infancy or early childhood, peripheral neutropenia but normal granulocyte maturation in the bone marrow that has_material_basis_in homozygous or compound heterozygous mutation in the CSF3R gene on chromosome 1p34.3.",http://purl.obolibrary.org/obo/DOID_0112129,neutropenia congénita grave 7,"Una neutropenia congénita grave caracterizada por la aparición de infecciones recurrentes en la infancia o la niñez temprana, neutropenia periférica pero maduración normal de granulocitos en la médula ósea que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen CSF3R del cromosoma 1p34.3.",TRUE
http://purl.obolibrary.org/obo/DOID_0112130,autosomal dominant severe congenital neutropenia,A severe congenital neutropenia that has_material_basis_in heterozygous mutation of an autosomal gene.,http://purl.obolibrary.org/obo/DOID_0112130,neutropenia congénita grave autosómica dominante,Una neutropenia congénita grave que tiene_su_base_material_en la mutación heterocigota de un gen autosómico.,TRUE
http://purl.obolibrary.org/obo/DOID_0112131,severe congenital neutropenia 2,An autosomal dominant severe congenital neutropenia that has_material_basis_in heterozygous mutation in the GFI1 gene on chromosome 1p22.1.,http://purl.obolibrary.org/obo/DOID_0112131,neutropenia congénita grave 2,Una neutropenia congénita grave autosómica dominante que tiene_su_base_material_en mutación heterocigota en el gen GFI1 en el cromosoma 1p22.1.,TRUE
http://purl.obolibrary.org/obo/DOID_0112132,severe congenital neutropenia 5,"A severe congenital neutropenia characterized by neutropenia and neutrophil dysfunction, a lack of response to G-CSF, life-threatening infections, bone marrow fibrosis, and renal extramedullary hematopoiesis that has_material_basis_in homozygous or compound heterozygous mutation in the VPS45 gene on chromosome 1q21.2.",http://purl.obolibrary.org/obo/DOID_0112132,neutropenia congénita grave 5,"Una neutropenia congénita grave caracterizada por neutropenia y disfunción de los neutrófilos, falta de respuesta al G-CSF, infecciones potencialmente mortales, fibrosis de la médula ósea y hematopoyesis extramedular renal que tiene_su_base_material_en mutación homocigota o heterocigota compuesta en el gen VPS45 del cromosoma 1q21.2.",TRUE
